dataset,QuestionID,general_entailment_score,task_aware_entailment_score,delta_entailment_score,general_contradiction_score,task_aware_contradiction_score,delta_contradiction_score,contradiction_reduction,general_obligation_coverage_score,task_aware_obligation_coverage_score,delta_obligation_coverage_score,general_composite_score,task_aware_composite_score,delta_composite_score,composite_winner
obliqa_mp,1d42237c-43a0-453e-8d7b-867192c787aa,0.61974,0.3405,-0.27923999999999993,0.09101,0.34254,0.25153000000000003,-0.25153000000000003,0.1,0.1,0.0,0.54291,0.36599,-0.17692000000000002,general
obliqa_mp,1d6197bc-e841-4d71-8221-15f1e82f5d00,0.83964,0.8727,0.03305999999999998,0.60246,0.3513,-0.25116,0.25116,0.09090909090909091,0.045454545454545456,-0.045454545454545456,0.4427,0.52228,0.07957999999999998,task_aware
obliqa_mp,1eaf12d5-4602-4b6d-8234-9c04530a6277,0.70311,0.87621,0.17310000000000003,0.05934,0.37146,0.31212,-0.31212,0.125,0.125,0.0,0.58959,0.54325,-0.04633999999999994,general
obliqa_mp,1f8d2a27-c427-4ae5-b595-604d7bc628ce,0.58933,0.44897,-0.14036000000000004,0.28828,0.20793,-0.08034999999999998,0.08034999999999998,0.23529411764705882,0.23529411764705882,0.0,0.51211,0.49211,-0.019999999999999962,general
obliqa_mp,200532a1-f2db-4b6e-a58b-a25f0c06bda0,0.79224,0.78384,-0.008400000000000074,0.06113,0.03812,-0.023009999999999996,0.023009999999999996,0.3125,0.375,0.0625,0.6812,0.70691,0.02571000000000001,task_aware
obliqa_mp,2099fd8a-e1d4-4a69-aeaa-c942dc266703,0.46594,0.63495,0.16901,0.02333,0.47434,0.45100999999999997,-0.45100999999999997,0.0,0.043478260869565216,0.043478260869565216,0.48087,0.40136,-0.07951000000000003,general
obliqa_mp,21688063-6dbc-4b74-8e16-7b7b33376552,0.98239,0.74297,-0.23941999999999997,0.77935,0.4931,-0.28625,0.28625,0.17647058823529413,0.11764705882352941,-0.05882352941176472,0.45984,0.45584,-0.0040000000000000036,general
obliqa_mp,21f351d7-95ce-4270-8a24-e8568e7d2e1e,0.96771,0.64681,-0.32089999999999996,0.02832,0.04774,0.019419999999999996,-0.019419999999999996,0.19047619047619047,0.14285714285714285,-0.047619047619047616,0.70996,0.58064,-0.12932,general
obliqa_mp,23db6332-6783-4bdf-adc9-f0684577f8af,0.56772,0.44721,-0.12051,0.17638,0.00937,-0.16701000000000002,0.16701000000000002,0.20833333333333334,0.20833333333333334,0.0,0.53322,0.54872,0.015499999999999958,task_aware
obliqa_mp,25fab00f-fc70-4e20-af7c-989b8340ecd5,0.78903,0.9045,0.11546999999999996,0.6127,0.25189,-0.36081,0.36081,0.015037593984962405,0.007518796992481203,-0.007518796992481203,0.39712,0.55338,0.15626,task_aware
obliqa_mp,26ef58b3-43cf-4edf-b24c-3a4dd7ed3520,0.81978,0.48437,-0.33540999999999993,0.38876,0.31548,-0.07328000000000001,0.07328000000000001,0.04285714285714286,0.04285714285714286,0.0,0.49129,0.40392,-0.08737,general
obliqa_mp,2ade1fca-075a-4fe6-aa3e-3fbb9b95bef7,0.5182,0.19799,-0.32021,0.45843,0.76558,0.30715000000000003,-0.30715000000000003,0.15,0.15,0.0,0.40326,0.19414,-0.20912,general
obliqa_mp,2ccc7524-979e-40ea-9f6c-dae62906fdee,0.55016,0.51872,-0.031440000000000023,0.273,0.48666,0.21365999999999996,-0.21365999999999996,0.21428571428571427,0.14285714285714285,-0.07142857142857142,0.49715,0.39164,-0.10550999999999999,general
obliqa_mp,2d4705fe-2608-4f8c-abed-07e7ef1ad299,0.56913,0.58563,0.01649999999999996,0.03833,0.54527,0.5069400000000001,-0.5069400000000001,0.36363636363636365,0.18181818181818182,-0.18181818181818182,0.63148,0.40739,-0.22409000000000007,general
obliqa_mp,2d56d6c1-d066-4e1a-9144-8d0908ea04fa,0.53697,0.63595,0.09898000000000007,0.15316,0.15163,-0.0015300000000000036,0.0015300000000000036,0.125,0.125,0.0,0.50294,0.53644,0.033499999999999974,task_aware
obliqa_mp,2de15b5b-5e2d-42a9-a6c8-b95abba1f11b,0.13911,0.59344,0.45432999999999996,0.50679,0.67323,0.16644000000000003,-0.16644000000000003,0.12,0.12,0.0,0.25077,0.34674,0.09597,task_aware
obliqa_mp,2e514766-1279-49e7-b86d-39203b384801,0.33253,0.73814,0.40561,0.848,0.15481,-0.69319,0.69319,0.0,0.0,0.0,0.16151,0.52778,0.36627000000000004,task_aware
obliqa_mp,2ee37de1-627c-4561-add5-5f1d5e60abf3,0.33937,0.60148,0.26211,0.33559,0.11902,-0.21656999999999998,0.21656999999999998,0.15384615384615385,0.15384615384615385,0.0,0.38588,0.54544,0.15956000000000004,task_aware
obliqa_mp,2f04d1c2-7069-42af-8938-f95419db7174,0.9956,0.9956,0.0,0.01617,0.01617,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.70743,0.70743,0.0,equal
obliqa_mp,3009b78c-1195-4d22-a5a5-f43f2044d93c,0.74812,0.94884,0.20072,0.53154,0.5224,-0.009140000000000037,0.009140000000000037,0.0,0.058823529411764705,0.058823529411764705,0.40553,0.49509,0.08955999999999997,task_aware
obliqa_mp,31488c4e-8315-4ccb-a433-bed265f4f997,0.81081,0.5333,-0.27751000000000003,0.46546,0.38186,-0.08360000000000001,0.08360000000000001,0.14285714285714285,0.14285714285714285,0.0,0.49607,0.43143,-0.06464000000000003,general
obliqa_mp,315b546d-af20-43d1-9f22-d4f9f22fe342,0.87634,0.93389,0.05754999999999999,0.09145,0.01761,-0.07384,0.07384,0.0,0.11764705882352941,0.11764705882352941,0.59496,0.67798,0.08301999999999998,task_aware
obliqa_mp,32265eb3-6b9b-42b1-a082-d31e9ccf5c05,0.97388,0.89471,-0.07916999999999996,0.00436,0.00523,0.0008700000000000001,-0.0008700000000000001,0.1111111111111111,0.1111111111111111,0.0,0.69354,0.66686,-0.026680000000000037,general
obliqa_mp,342ea2ef-943c-4180-991b-33ff8b4e2ea1,0.3763,0.1278,-0.24850000000000003,0.50173,0.50957,0.007839999999999958,-0.007839999999999958,0.047619047619047616,0.0,-0.047619047619047616,0.3074,0.20608,-0.10132,general
obliqa_mp,34cea842-367e-4d9f-8635-256c932f9fa3,0.38126,0.45581,0.07455,0.56095,0.57862,0.017670000000000075,-0.017670000000000075,0.075,0.125,0.05,0.29844,0.33406,0.03562000000000004,task_aware
obliqa_mp,373b317b-740a-4a6e-a35c-94306e53f4aa,0.84593,0.95241,0.10648000000000002,0.66028,0.7235,0.06322000000000005,-0.06322000000000005,0.0,0.0,0.0,0.39522,0.40964,0.014419999999999988,task_aware
obliqa_mp,374a828e-e7c9-41d1-866b-3a70a28e27fa,0.49713,0.49225,-0.0048799999999999955,0.68037,0.6406,-0.03977000000000008,0.03977000000000008,0.3125,0.1875,-0.125,0.37642,0.34638,-0.030039999999999956,general
obliqa_mp,37a89932-772a-44b7-8e57-e8bd6207fee8,0.43074,0.45735,0.026609999999999967,0.2839,0.26146,-0.02243999999999996,0.02243999999999996,0.4166666666666667,0.4166666666666667,0.0,0.52117,0.53752,0.016349999999999976,task_aware
obliqa_mp,38bf74b9-af9b-4d0f-be21-c4430aee6477,0.75196,0.6908,-0.06115999999999999,0.12596,0.48286,0.3569,-0.3569,0.02702702702702703,0.013513513513513514,-0.013513513513513514,0.55101,0.40715,-0.14386,general
obliqa_mp,39260b57-2ef4-45e2-b042-707e526694aa,0.36344,0.29331,-0.07012999999999997,0.08908,0.27479,0.18571,-0.18571,0.1875,0.0625,-0.125,0.48729,0.36034,-0.12695,general
obliqa_mp,3954e338-1903-4436-8fd5-c0b6e87a952b,0.11454,0.12286,0.008319999999999994,0.07397,0.05714,-0.01682999999999999,0.01682999999999999,0.07692307692307693,0.0641025641025641,-0.01282051282051283,0.3725,0.37661,0.0041100000000000025,task_aware
obliqa_mp,3a372668-3b9d-4908-a88d-449bf95e353d,0.24613,0.1086,-0.13752999999999999,0.00669,0.00246,-0.004229999999999999,0.004229999999999999,0.20833333333333334,0.125,-0.08333333333333334,0.48259,0.41038,-0.07221,general
obliqa_mp,3a4d9467-16ec-481a-9110-e00122210005,0.50114,0.50427,0.003129999999999966,0.68732,0.49877,-0.18855000000000005,0.18855000000000005,0.2727272727272727,0.2727272727272727,0.0,0.36218,0.42608,0.06390000000000001,task_aware
obliqa_mp,3bddbc9f-47d5-417d-8dbd-40dfdce0e797,0.64672,0.59596,-0.050759999999999916,0.03261,0.08501,0.0524,-0.0524,0.045454545454545456,0.09090909090909091,0.045454545454545456,0.55319,0.53395,-0.019239999999999924,general
obliqa_mp,3e9f3ca0-e88a-4bab-9835-bb840b340f2d,0.64846,0.40155,-0.24691000000000002,0.0187,0.00912,-0.009580000000000002,0.009580000000000002,0.09090909090909091,0.12121212121212122,0.030303030303030304,0.57356,0.50455,-0.0690099999999999,general
obliqa_mp,4110e921-daa0-4643-ae3b-c9897feb225f,0.36127,0.51431,0.15304000000000006,0.00846,0.01876,0.010299999999999998,-0.010299999999999998,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.46243,0.52151,0.05908000000000002,task_aware
obliqa_mp,4391bc64-f7a4-419d-8ffb-c2d74655cca4,0.40787,0.80445,0.39658,0.00754,0.02767,0.020130000000000002,-0.020130000000000002,0.13043478260869565,0.08695652173913043,-0.043478260869565216,0.51025,0.62125,0.11099999999999999,task_aware
obliqa_mp,43e80ea6-7f3e-4480-99a8-6abcb2c99445,0.69295,0.78062,0.08767000000000003,0.44412,0.3708,-0.07332,0.07332,0.19047619047619047,0.19047619047619047,0.0,0.47977,0.53343,0.053659999999999985,task_aware
obliqa_mp,448cdd65-02fa-4972-a37a-9acec1439530,0.70838,0.90054,0.19216,0.4124,0.22711,-0.18528999999999998,0.18528999999999998,0.05263157894736842,0.05263157894736842,0.0,0.44954,0.57535,0.12581000000000003,task_aware
obliqa_mp,44d36fba-1d46-4589-a9e3-69d9577144f3,0.32722,0.24021,-0.08701,0.00709,0.01586,0.00877,-0.00877,0.0,0.0,0.0,0.44004,0.40812,-0.031920000000000004,general
obliqa_mp,4552e16b-6b3f-49a3-a7a3-6957f71ef2e8,0.05436,0.42071,0.36634999999999995,0.38805,0.50728,0.11922999999999995,-0.11922999999999995,0.045454545454545456,0.0,-0.045454545454545456,0.23725,0.30448,0.06722999999999998,task_aware
obliqa_mp,456cc22d-51a1-4e06-85f7-4a7536ca5b9d,0.49125,0.1553,-0.33595,0.0465,0.00388,-0.04262,0.04262,0.034482758620689655,0.06896551724137931,0.034482758620689655,0.49308,0.4068,-0.08628000000000002,general
obliqa_mp,456d18b3-0fb0-4878-97bb-c9a6c191763a,0.97273,0.76183,-0.21089999999999998,0.00853,0.01347,0.00494,-0.00494,0.16666666666666666,0.16666666666666666,0.0,0.71029,0.63834,-0.07194999999999996,general
obliqa_mp,46123f91-0876-4090-8488-f8dc3aa311cd,0.00581,0.98593,0.98012,0.49172,0.03817,-0.45355,0.45355,0.0,0.0,0.0,0.17136,0.64925,0.47789,task_aware
obliqa_mp,48d882b3-4a4b-49f8-960d-9fcef6fd016f,0.78789,0.77116,-0.016730000000000023,0.54805,0.49811,-0.04994000000000004,0.04994000000000004,0.11538461538461539,0.07692307692307693,-0.038461538461538464,0.45174,0.44999,-0.0017499999999999738,general
obliqa_mp,4981984b-385e-4a7e-8b14-4d01878a4ce8,0.12007,0.4212,0.30113,0.13685,0.56976,0.43291,-0.43291,0.13636363636363635,0.13636363636363635,0.0,0.37319,0.32927,-0.043920000000000015,general
obliqa_mp,4a82eb85-9266-409a-b76e-41b9dd184c8c,0.70358,0.70689,0.003310000000000035,0.05852,0.08002,0.02149999999999999,-0.02149999999999999,0.2727272727272727,0.3181818181818182,0.04545454545454547,0.63926,0.64835,0.009089999999999931,task_aware
obliqa_mp,4ba14165-b219-4945-8247-813327a94f7e,0.81453,0.74774,-0.06679000000000002,0.56376,0.42673,-0.13703000000000004,0.13703000000000004,0.25,0.3125,0.0625,0.50026,0.5445,0.044239999999999946,task_aware
obliqa_mp,4ba25b73-6ef9-4a35-8de5-eab8c7422b71,0.01556,0.01556,0.0,0.99444,0.99444,0.0,0.0,0.0,0.0,0.0,0.00704,0.00704,0.0,equal
obliqa_mp,4c2459b9-c097-4725-96b3-08c6609c7d69,0.78019,0.97131,0.19111999999999996,0.012,0.01132,-0.00068,0.00068,0.18181818181818182,0.09090909090909091,-0.09090909090909091,0.65,0.68363,0.03362999999999994,task_aware
obliqa_mp,4c31388a-4d30-4c9e-b1f5-1b02b3efae62,0.84517,0.91149,0.06632000000000005,0.19403,0.31562,0.12159,-0.12159,0.0,0.07142857142857142,0.07142857142857142,0.55038,0.55577,0.005390000000000006,task_aware
obliqa_mp,4ea34994-27d8-4c14-94e6-8a043680920f,0.38949,0.51182,0.12233000000000005,0.29652,0.03868,-0.25784,0.25784,0.034482758620689655,0.10344827586206896,0.06896551724137931,0.37582,0.52553,0.14971000000000007,task_aware
obliqa_mp,4f2dee76-92ea-41fd-b327-445a4620a8be,0.51795,0.52718,0.00922999999999996,0.79112,0.96401,0.17289,-0.17289,0.2222222222222222,0.1388888888888889,-0.08333333333333331,0.31635,0.23402,-0.08233000000000001,general
obliqa_mp,510758d7-1f99-4a6a-8a66-60386959fd7d,0.92268,0.59878,-0.32389999999999997,0.33676,0.01859,-0.31817,0.31817,0.0,0.1,0.1,0.52864,0.56006,0.031420000000000003,task_aware
obliqa_mp,51a7dcd6-2bfa-4d60-a31f-a6863dde18db,0.73847,0.57811,-0.16035999999999995,0.00936,0.0052,-0.0041600000000000005,0.0041600000000000005,0.06666666666666667,0.0,-0.06666666666666667,0.59859,0.5243,-0.07428999999999997,general
obliqa_mp,52cd62b1-eaff-45f0-a019-031a2dfdd640,0.86433,0.75034,-0.11399000000000004,0.10678,0.08265,-0.02413,0.02413,0.125,0.125,0.0,0.62752,0.59756,-0.029959999999999987,general
obliqa_mp,53303a64-ae64-43ab-94ac-73ecefc76af2,0.77872,0.72084,-0.05787999999999993,0.022,0.04761,0.02561,-0.02561,0.0,0.0,0.0,0.58557,0.55774,-0.02783000000000002,general
obliqa_mp,5344de9c-c25f-4245-93d3-cc03dcff5458,0.67208,0.90826,0.23617999999999995,0.9225,0.99405,0.07155,-0.07155,0.0,0.0,0.0,0.24986,0.30474,0.05488000000000001,task_aware
obliqa_mp,54f515db-c7ce-4d0b-8f41-34f40ec60cfd,0.0298,0.0298,0.0,0.99643,0.99643,0.0,0.0,0.0,0.0,0.0,0.01112,0.01112,0.0,equal
obliqa_mp,5687e9d6-af99-468a-9efe-8e9451c75382,0.68054,0.01212,-0.66842,0.33019,0.99479,0.6646,-0.6646,0.07692307692307693,0.0,-0.07692307692307693,0.47576,0.00578,-0.46998,general
obliqa_mp,56fce183-19dc-4235-90d0-74aadc422116,0.52202,0.25032,-0.27170000000000005,0.7495,0.93321,0.18370999999999993,-0.18370999999999993,0.19047619047619047,0.19047619047619047,0.0,0.321,0.1692,-0.15180000000000002,general
obliqa_mp,57011c02-090b-4934-80b9-a9a2d45510e0,0.50632,0.33702,-0.1693,0.01067,0.01241,0.0017399999999999985,-0.0017399999999999985,0.05555555555555555,0.1111111111111111,0.05555555555555555,0.51707,0.47857,-0.038500000000000034,general
obliqa_mp,5884e413-0c30-466c-bffc-563783022033,0.91676,0.4598,-0.45696000000000003,0.89856,0.96207,0.06350999999999996,-0.06350999999999996,0.125,0.0625,-0.0625,0.38107,0.18674,-0.19433000000000003,general
obliqa_mp,5be406aa-6830-41ee-9c34-dbfc845b5643,0.36946,0.39737,0.02790999999999999,0.38491,0.31514,-0.06977,0.06977,0.4782608695652174,0.34782608695652173,-0.13043478260869568,0.4876,0.47669,-0.010909999999999975,general
obliqa_mp,5dab69b0-00db-4e9b-a4e1-47ad8ae6732b,0.35267,0.19628,-0.15638999999999997,0.04018,0.05311,0.012929999999999997,-0.012929999999999997,0.041666666666666664,0.08333333333333333,0.041666666666666664,0.45139,0.40883,-0.04255999999999999,general
obliqa_mp,5e16f37b-2a3a-4c50-8565-f636add04ffb,0.50947,0.5033,-0.006170000000000009,0.00629,0.02085,0.01456,-0.01456,0.13636363636363635,0.2727272727272727,0.13636363636363635,0.54651,0.58506,0.03854999999999997,task_aware
obliqa_mp,5eab80e5-55b9-4aaf-950d-e8ae92baa32c,0.69609,0.76321,0.06712000000000007,0.31835,0.19661,-0.12174000000000001,0.12174000000000001,0.05333333333333334,0.06666666666666667,0.013333333333333329,0.47702,0.54442,0.06740000000000002,task_aware
obliqa_mp,5ef07a1d-2ce7-47c6-a1fd-d0198dcf2a42,0.60597,0.26167,-0.3443,0.76494,0.30144,-0.46349999999999997,0.46349999999999997,0.19047619047619047,0.19047619047619047,0.0,0.34384,0.38357,0.03973000000000004,task_aware
obliqa_mp,5f6a7e8c-47b1-487b-83c2-e5656cb00939,0.37933,0.40808,0.028749999999999998,0.03019,0.0069,-0.02329,0.02329,0.17391304347826086,0.17391304347826086,0.0,0.50768,0.52503,0.017349999999999977,task_aware
obliqa_mp,5f984be0-e080-479d-8abc-4294b8a4125a,0.81079,0.69312,-0.11767000000000005,0.26621,0.18473,-0.08148,0.08148,0.18181818181818182,0.36363636363636365,0.18181818181818182,0.57547,0.62401,0.04853999999999992,task_aware
obliqa_mp,619bd1ef-969f-486a-86ab-4e6e4f414bb2,0.94569,0.98807,0.04237999999999997,0.23432,0.28217,0.047849999999999976,-0.047849999999999976,0.09090909090909091,0.09090909090909091,0.0,0.60076,0.59894,-0.0018199999999999328,general
obliqa_mp,61a9dab4-5eda-4f61-9f43-9d2ec693b135,0.75549,0.11165,-0.64384,0.06324,0.14366,0.08042,-0.08042,0.3103448275862069,0.27586206896551724,-0.03448275862068967,0.66753,0.41462,-0.25290999999999997,general
obliqa_mp,6496e68d-7dc8-4dba-9eff-f922aa1a45b6,0.47755,0.05264,-0.42490999999999995,0.46685,0.24833,-0.21852,0.21852,0.05263157894736842,0.05263157894736842,0.0,0.35444,0.28565,-0.06878999999999996,general
obliqa_mp,654f6cef-dc0c-498b-8998-ee573444139b,0.95861,0.70194,-0.25666999999999995,0.02724,0.1256,0.09835999999999999,-0.09835999999999999,0.1111111111111111,0.16666666666666666,0.05555555555555555,0.68083,0.581,-0.09983000000000009,general
obliqa_mp,666f5fa2-e4fc-4736-9b43-9a920d60bedb,0.37877,0.51674,0.13796999999999998,0.17423,0.41565,0.24142000000000002,-0.24142000000000002,0.26666666666666666,0.3333333333333333,0.06666666666666665,0.4904,0.47814,-0.012259999999999993,general
obliqa_mp,69156e50-f90e-4220-8daf-eba2b8967875,0.55291,0.5942,0.04128999999999994,0.02963,0.06095,0.03132,-0.03132,0.05,0.05,0.0,0.52443,0.52775,0.0033200000000001006,task_aware
obliqa_mp,692291a4-7d57-4f0e-bd65-e430057fe713,0.68095,0.65322,-0.027730000000000032,0.41973,0.01819,-0.40154,0.40154,0.2857142857142857,0.23809523809523808,-0.047619047619047616,0.51564,0.62438,0.10874000000000006,task_aware
obliqa_mp,6982036f-1aeb-4b64-971b-9ea473e362fb,0.77816,0.69756,-0.0806,0.35289,0.21207,-0.14081999999999997,0.14081999999999997,0.2857142857142857,0.14285714285714285,-0.14285714285714285,0.57033,0.54278,-0.027549999999999963,general
obliqa_mp,69cb374c-e1aa-45e5-8946-0c905a172b92,0.71043,0.92032,0.20989000000000002,0.15324,0.37677,0.22353,-0.22353,0.42105263157894735,0.15789473684210525,-0.2631578947368421,0.65941,0.56715,-0.09226000000000001,general
obliqa_mp,6bf354ec-6290-48d7-a0c5-8647756392a0,0.2319,0.24905,0.01715,0.31296,0.61102,0.29806,-0.29806,0.20833333333333334,0.25,0.04166666666666666,0.37576,0.29601,-0.07974999999999999,general
obliqa_mp,6c0064c5-32f2-4327-adc3-e7c319432735,0.84607,0.57564,-0.27042999999999995,0.35146,0.35335,0.0018900000000000028,-0.0018900000000000028,0.043478260869565216,0.08695652173913043,0.043478260869565216,0.5127,0.43642,-0.07628000000000007,general
obliqa_mp,6ca54ae7-f87d-48a3-8633-95a986e7f84e,0.44114,0.34132,-0.09981999999999996,0.01066,0.07934,0.06867999999999999,-0.06867999999999999,0.0,0.0,0.0,0.47683,0.42066,-0.05617,general
obliqa_mp,6f111ef6-aeca-4b18-ba55-5cfa466a3380,0.42049,0.26627,-0.15421999999999997,0.92518,0.77738,-0.14780000000000004,0.14780000000000004,0.17647058823529413,0.058823529411764705,-0.11764705882352942,0.22393,0.18257,-0.04135999999999998,general
obliqa_mp,6f97498b-c0d0-4b46-af69-0d77bc122c02,0.91201,0.94178,0.029769999999999963,0.03228,0.02909,-0.003190000000000002,0.003190000000000002,0.05,0.05,0.0,0.64324,0.65423,0.010989999999999944,task_aware
obliqa_mp,704198ff-5623-4702-908c-e6d7ed6dff38,0.49993,0.50112,0.0011900000000000244,0.56464,0.32665,-0.23799000000000003,0.23799000000000003,0.45,0.45,0.0,0.46176,0.54149,0.07973000000000002,task_aware
obliqa_mp,70425a5c-a569-4daa-942d-aeb0d7e8502a,0.50215,0.99103,0.48888,0.17005,0.16203,-0.00802,0.00802,0.13333333333333333,0.13333333333333333,0.0,0.48848,0.65411,0.16562999999999994,task_aware
obliqa_mp,7120ee60-617b-4f78-9990-0af917bf53fc,0.82352,0.74091,-0.08261000000000007,0.01182,0.00747,-0.004350000000000001,0.004350000000000001,0.05,0.05,0.0,0.62057,0.59448,-0.026089999999999947,general
obliqa_mp,728537e7-005d-4c74-be80-1b6cf3e751c7,0.59109,0.58847,-0.0026199999999999557,0.32887,0.22518,-0.10369,0.10369,0.16666666666666666,0.1,-0.06666666666666665,0.4763,0.48776,0.011460000000000026,task_aware
obliqa_mp,7295dab1-6bd0-4e6c-b94c-131637edb99b,0.00447,0.07705,0.07257999999999999,0.99099,0.99286,0.0018699999999999273,-0.0018699999999999273,0.0,0.0,0.0,0.00449,0.02806,0.02357,task_aware
obliqa_mp,730d5b91-6bb4-4af0-9fa3-523d21277502,0.98082,0.67825,-0.30257,0.29945,0.12508,-0.17437,0.17437,0.02564102564102564,0.05128205128205128,0.02564102564102564,0.569,0.53482,-0.03417999999999999,general
obliqa_mp,7460d74d-ce67-4c69-9792-21cbe6545624,0.86143,0.81466,-0.04676999999999998,0.0104,0.01785,0.007450000000000002,-0.007450000000000002,0.0,0.047619047619047616,0.047619047619047616,0.61701,0.61481,-0.0021999999999999797,general
obliqa_mp,74ad5f04-333c-4415-97e4-7a07605bc7b7,0.59139,0.59835,0.006960000000000077,0.18205,0.21107,0.029020000000000018,-0.029020000000000018,0.4090909090909091,0.45454545454545453,0.045454545454545414,0.60614,0.61394,0.007800000000000029,task_aware
obliqa_mp,75a512c0-f01a-4eac-abbd-9109310db698,0.6514,0.7414,0.08999999999999997,0.02108,0.01853,-0.00255,0.00255,0.07792207792207792,0.06493506493506493,-0.012987012987012991,0.56941,0.59594,0.026530000000000054,task_aware
obliqa_mp,76995f30-2cbb-4a9c-90c6-25b17c3f47c1,0.66194,0.49397,-0.16796999999999995,0.19496,0.41313,0.21817,-0.21817,0.35714285714285715,0.35714285714285715,0.0,0.60804,0.47933,-0.12871000000000005,general
obliqa_mp,78a281b1-4897-4481-a6d6-7297bc65325c,0.78189,0.78924,0.007350000000000079,0.01383,0.06518,0.05135,-0.05135,0.2,0.4,0.2,0.65602,0.70802,0.051999999999999935,task_aware
obliqa_mp,78e54409-9d00-4234-9f13-35ff700dfd2f,0.11747,0.08749,-0.029980000000000007,0.01507,0.10094,0.08587,-0.08587,0.05263157894736842,0.05263157894736842,0.0,0.38501,0.34639,-0.03862000000000004,general
obliqa_mp,79241943-e633-489b-8e07-e225a877fbd3,0.86396,0.78371,-0.08024999999999993,0.35464,0.04156,-0.31308,0.31308,0.03571428571428571,0.03571428571428571,0.0,0.51501,0.59262,0.07761000000000007,task_aware
obliqa_mp,79c49b8e-a523-4bce-825d-a20499966fe1,0.6674,0.99262,0.32521999999999995,0.39708,0.49339,0.09631,-0.09631,0.047619047619047616,0.047619047619047616,0.0,0.43931,0.51562,0.07630999999999999,task_aware
obliqa_mp,7a141bbb-e40a-4694-a674-6097711db4d4,0.49851,0.51754,0.01902999999999999,0.56217,0.93472,0.37255000000000005,-0.37255000000000005,0.0,0.0,0.0,0.31211,0.19427,-0.11784,general
obliqa_mp,7a662e45-3bd8-4d4a-a920-2172e34d35c0,0.45876,0.49831,0.039549999999999974,0.55491,0.30417,-0.25074,0.25074,0.15,0.2,0.05000000000000002,0.35128,0.46471,0.11343000000000003,task_aware
obliqa_mp,7afdd71f-5231-4295-bf54-0279612b19e7,0.92477,0.83653,-0.08823999999999999,0.02166,0.01478,-0.006879999999999999,0.006879999999999999,0.0,0.05555555555555555,0.05555555555555555,0.63437,0.62577,-0.008599999999999941,general
